age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source
21,0,6,0,2.1,7,11.4,61.71,16,5,1,7,1,0,37,0,11,2,3,3.0,0.85,64.16,331,3
44,0,6,0,1.1,11,2.81,48.42,18,2,3,15,0,0,40,1,6,8,1,3.0,0.36,70.21,58,3
38,0,1,1,2.0,11,8.09,41.98,6,7,1,5,0,0,32,1,10,8,3,1.0,0.38,79.82,713,2
53,1,5,1,1.0,10,2.56,62.3,10,5,3,6,0,0,11,1,9,2,2,3.6306638801191693,0.68,58.27,137,2
55,1,6,0,1.1,10,18.3,36.49,10,4,5,22,0,0,9,0,7,6,3,5.0,0.35,76.8,336,1
48,1,3,2,1.2,6,12.81,46.52,10,6,2,13,0,0,33,1,9,2,3,1.0,1.0,62.9,496,2
24,0,5,0,2.1,6,7.16,78.71,17,6,3,8,0,0,18,0,8,4,3,4.0,0.16,64.12,119,1
51,1,0,0,1.2,13,25.69,66.6,9,2,3,23,0,0,10,1,3,4,2,1.0,0.43,85.41,426,0
35,1,3,2,1.0,8,5.19,37.2,14,6,7,7,0,0,13,1,4,3,0,1.0,0.07,49.49,382,3
41,2,2,0,1.2,15,2.68,45.03,11,7,4,7,0,0,23,1,5,6,3,1.0,0.31,59.25,879,2
30,0,0,1,1.0,6,21.73,40.35,14,3,1,4,0,0,0,1,3,5,1,4.0,0.3,65.21,669,2
30,1,6,0,2.0,10,26.87,39.31,8,3,4,7,1,1,0,1,12,4,0,4.0,0.11,73.83,865,2
42,2,3,0,1.2,7,12.02,40.15,10,3,5,16,0,0,43,2,5,2,1,4.0,0.25,60.23,732,4
22,1,2,2,1.2,6,5.36,17.22,15,7,6,11,0,1,7,1,6,0,2,4.0,0.73,42.89,23,2
56,0,6,0,1.0,12,30.07,40.86,15,5,4,23,0,0,14,1,3,2,1,4.0,0.41,68.16,502,3
46,0,6,2,1.2,11,8.93,52.43,16,7,4,6,1,0,37,1,2,1,0,4.0,0.01,31.33,889,0
50,0,1,0,2.1,12,3.43,66.2,9,5,6,5,0,0,38,0,5,2,1,5.0,0.84,61.36,855,3
41,0,3,2,1.0,6,14.57,18.03,16,3,2,14,0,0,8,1,7,0,3,4.0,0.41,78.45,288,4
27,1,3,0,1.2,11,5.19,52.09,15,5,7,21,1,2,22,1,5,6,2,5.0,0.17,60.63,663,1
42,1,1,2,1.2,6,9.8,45.26,10,8,5,8,0,0,29,1,8,3,0,3.0,0.0,60.12,758,3
58,1,3,2,1.1,4,5.47,30.77,11,6,5,14,0,0,19,2,4,1,1,3.6306638801191693,0.46,77.78,69,0
27,1,6,0,1.1,5,22.13,71.65,10,10,5,23,0,0,24,1,5,4,3,5.0,0.47,67.05,53,4
56,0,6,0,2.1,8,7.82,41.72,16,6,3,23,0,1,35,1,8,0,1,3.6306638801191693,0.16,72.09,1052,2
33,1,3,0,1.2,10,22.4,31.2,9,2,4,24,0,0,22,1,11,3,0,3.0,0.76,53.05,701,3
45,1,4,2,2.1,2,5.91,51.17,13,2,2,5,0,0,14,0,6,6,2,5.0,0.88,77.3,541,2
29,0,3,0,1.2,11,5.93,67.65,17,7,5,12,0,0,7,1,13,3,3,3.6306638801191693,0.78,66.47,495,1
49,0,3,2,1.0,9,15.55,48.96,5,3,3,17,0,0,42,1,4,0,0,5.0,0.91,44.89,1014,2
46,0,2,0,1.1,7,11.18,20.53,13,9,1,15,0,0,0,1,4,2,4,4.0,0.02,69.3,994,4
44,1,3,2,1.2,10,15.0,92.83,10,4,7,13,0,0,33,1,8,2,1,4.0,0.58,55.37,1010,4
43,0,3,2,2.0,6,11.62,52.9,16,4,4,20,1,0,38,1,4,3,3,4.0,0.91,69.82,451,1
20,0,3,0,2.1,10,13.71,49.65,14,5,1,6,1,0,13,1,7,2,1,3.6306638801191693,0.95,84.89,653,2
43,1,0,2,2.1,9,21.95,54.85,15,8,3,23,0,0,41,1,2,6,2,3.0,0.52,72.14,100,3
56,1,3,1,1.2,5,17.44,48.64,13,5,5,13,1,2,22,0,6,0,1,3.0,0.38,42.75,773,3
18,1,0,0,1.0,9,1.14,36.65,18,5,4,3,1,1,32,0,9,3,2,5.0,0.2,78.08,851,2
52,0,3,0,1.0,13,11.2,85.16,5,1,3,23,0,0,44,1,5,2,1,3.6306638801191693,0.1,65.94,440,2
44,1,5,0,1.2,5,32.93,54.18,9,2,2,4,0,0,18,0,9,3,3,4.0,0.5,45.16,756,1
21,0,6,0,2.0,12,14.38,30.17,12,2,3,17,0,0,20,2,7,4,2,4.0,0.35,67.74,1189,2
36,1,3,0,1.1,5,9.53,16.85,12,4,2,12,1,0,23,0,4,2,1,4.0,0.46,39.49,1078,1
39,1,6,2,1.1,8,17.04,34.11,14,2,4,11,1,0,23,0,6,1,1,2.0,0.54,53.22,159,0
23,1,3,2,1.0,7,14.72,14.45,9,3,3,16,2,0,38,0,7,2,1,5.0,0.82,71.53,123,3
26,1,3,2,2.0,7,8.47,30.13,12,2,8,16,0,0,4,1,3,2,2,3.0,0.98,67.43,512,0
28,0,1,2,2.1,11,1.99,39.83,7,7,4,3,0,0,10,2,5,4,3,3.0,0.72,72.88,687,3
39,0,0,2,2.1,11,28.22,44.23,18,7,4,11,1,1,26,1,10,3,2,3.6306638801191693,0.38,76.46,492,2
26,1,6,2,2.0,8,14.9,76.32,13,0,2,20,0,0,44,2,14,5,1,5.0,0.87,98.66,464,3
46,0,0,0,2.1,11,25.26,51.07,10,5,7,11,0,0,6,1,8,4,2,4.0,0.35,58.42,1079,4
27,1,5,2,1.1,10,8.44,63.48,9,5,5,17,0,0,44,0,15,8,0,4.0,0.39,72.96,289,3
51,0,3,0,2.0,8,0.68,48.51,11,7,6,3,1,0,36,1,7,5,6,4.0,0.52,81.65,1121,2
48,0,0,0,2.0,11,15.27,20.71,13,4,4,17,1,0,13,0,11,3,2,5.0,0.94,86.83,1077,2
39,1,3,0,1.0,4,24.07,41.98,9,3,4,23,0,0,35,1,6,3,2,4.0,0.2,82.21,753,2
21,0,3,0,1.1,8,11.61,50.26,12,4,4,24,0,2,44,1,10,1,0,3.0,0.08,68.6,680,1
19,0,3,2,1.2,9,16.54,45.05,13,2,2,3,0,0,43,1,7,2,5,5.0,0.68,73.78,677,3
22,1,6,0,1.1,13,21.53,50.61,13,13,5,15,0,0,21,1,8,4,0,4.0,0.72,91.99,372,2
32,0,1,0,1.2,7,12.3,49.72,9,4,10,21,0,0,18,1,10,8,0,2.0,0.81,83.26,733,3
36,0,3,2,1.1,6,7.81,39.33,10,7,2,14,0,1,26,1,9,3,1,4.0,0.2,76.2,1025,2
55,0,5,2,1.1,12,2.83,38.99,14,3,6,24,0,0,25,1,7,3,3,5.0,0.12,35.35,835,3
32,0,6,0,1.1,8,14.65,68.76,11,7,2,21,0,0,27,0,11,1,4,4.0,0.83,58.66,594,3
25,0,3,2,1.0,8,13.51,64.44,13,7,5,24,1,0,24,1,13,2,2,3.6306638801191693,0.12,60.81,130,2
37,1,1,0,2.1,5,5.57,72.14,20,2,6,3,0,0,43,1,6,4,2,1.0,0.7,42.3,466,3
29,1,6,2,2.1,13,14.75,50.68,12,5,1,11,3,1,26,0,6,6,4,3.0,0.63,80.33,653,1
21,0,1,0,1.1,7,7.67,46.51,21,5,5,6,0,0,27,2,3,4,2,4.0,0.74,71.6,872,2
55,1,3,0,1.2,10,2.71,42.7,9,3,2,4,1,0,23,0,6,4,1,3.0,0.61,68.95,41,3
56,1,0,0,1.1,11,23.72,41.98,11,5,6,8,0,0,35,0,5,5,0,1.0,0.75,57.84,1076,3
53,1,3,0,2.1,3,6.75,7.46,14,5,7,12,1,0,36,2,5,4,1,3.6306638801191693,0.79,45.6,161,3
32,1,4,2,1.0,6,4.62,35.68,12,4,3,12,0,0,29,1,6,1,0,4.0,0.77,51.67,286,1
18,1,1,0,2.1,9,4.16,62.14,12,8,6,13,0,0,12,1,10,0,0,4.0,0.57,63.88,1167,3
48,1,5,0,2.0,7,32.37,74.81,14,5,7,21,0,0,15,1,7,5,2,4.0,0.84,80.67,894,1
26,0,3,2,1.2,9,31.25,77.78,11,6,2,17,0,0,2,2,6,3,4,4.0,0.45,97.45,325,2
40,0,5,2,1.2,9,11.18,21.05,16,6,7,23,1,1,38,1,8,2,1,5.0,0.58,44.05,472,2
43,0,2,2,1.1,5,2.93,44.88,8,4,3,4,2,0,36,0,8,3,1,5.0,0.99,66.32,54,2
57,0,3,2,1.1,4,16.51,58.8,5,5,3,23,0,0,38,1,3,3,1,4.0,0.76,88.19,526,3
56,1,3,0,1.0,14,11.83,29.44,14,8,3,17,0,0,32,0,2,6,2,4.0,0.76,67.96,611,1
35,0,3,0,1.2,14,4.43,20.69,13,4,6,10,0,0,31,0,2,5,2,4.0,0.18,63.22,1023,1
50,1,6,2,1.0,7,14.52,21.36,17,7,5,17,0,0,14,1,9,3,5,5.0,0.54,78.91,22,3
58,0,3,0,1.1,6,7.48,38.8,9,6,5,4,0,1,29,1,5,2,4,5.0,0.64,79.71,681,3
56,1,0,2,2.0,8,6.31,43.68,11,3,5,11,0,0,6,0,6,3,1,5.0,0.48,92.33,368,0
31,1,3,1,2.1,8,10.02,61.56,14,5,6,12,0,0,36,2,10,2,0,5.0,0.87,62.49,152,1
18,0,3,2,2.1,10,24.08,14.51,9,2,3,21,0,0,33,1,6,5,2,5.0,0.89,62.05,917,1
30,1,3,2,1.0,12,1.75,46.45,9,6,4,23,0,0,4,2,6,1,1,4.0,0.95,45.51,234,4
32,1,3,2,1.1,10,17.4,15.9,14,10,4,9,0,0,23,0,10,3,3,5.0,0.75,65.84,562,4
54,0,5,0,2.0,11,3.47,58.83,7,6,5,15,0,0,22,0,4,4,1,4.0,0.6,62.49,621,2
22,0,3,2,2.0,7,6.22,53.19,11,4,5,7,0,0,26,0,4,3,2,3.0,0.16,89.37,36,2
31,1,6,0,1.2,10,2.86,69.98,9,6,0,5,0,0,15,1,4,0,1,4.0,0.37,48.63,841,2
31,0,6,2,1.2,12,11.09,54.76,22,5,7,5,0,0,13,1,9,4,0,4.0,0.91,65.06,785,2
22,1,3,1,1.2,8,5.9,41.51,16,9,4,23,1,1,35,1,3,2,3,5.0,0.89,59.22,389,3
28,0,2,0,1.1,8,10.17,50.59,12,5,5,24,0,1,22,1,3,1,3,3.6306638801191693,0.79,51.25,905,3
49,0,3,2,1.1,10,9.61,9.73,11,3,8,20,0,1,4,1,6,4,1,3.0,0.79,54.93,468,3
22,1,5,0,1.2,7,10.48,22.29,9,3,6,23,1,0,16,2,2,0,4,5.0,0.67,71.51,971,1
53,1,6,0,2.0,7,20.33,43.25,12,5,0,20,2,0,5,1,2,5,0,4.0,0.07,59.79,503,4
32,1,6,0,2.0,8,11.19,73.44,10,4,4,22,0,0,40,1,4,1,1,4.0,0.8,54.17,280,3
24,1,5,0,1.0,7,11.83,76.59,11,5,1,21,0,0,33,1,7,5,1,3.6306638801191693,0.18,76.55,95,3
22,0,4,2,1.0,6,32.3,46.01,16,6,0,3,0,0,1,0,7,2,4,3.0,0.72,60.26,1113,0
47,0,3,2,2.1,6,7.81,19.47,10,6,5,13,0,0,10,2,10,4,0,4.0,0.92,87.03,526,1
32,0,5,2,2.0,9,53.27,64.75,14,8,7,11,0,0,1,2,8,3,4,3.0,0.79,85.79,90,2
47,1,3,0,2.0,4,15.55,53.34,11,5,10,14,0,1,6,0,6,5,2,3.0,0.68,91.48,68,3
31,0,1,0,1.1,3,6.52,55.62,8,6,6,17,0,0,43,1,6,2,2,5.0,0.28,40.43,165,1
41,1,2,2,1.2,12,15.08,49.38,13,5,3,7,1,0,1,1,2,2,1,4.0,0.9,79.03,514,3
41,0,6,0,1.1,9,2.23,49.17,19,6,5,4,1,0,32,1,3,3,2,4.0,0.74,56.67,150,3
52,1,6,2,1.2,9,25.59,39.48,15,3,6,21,0,1,0,0,6,6,3,4.0,0.54,63.55,222,3
22,0,3,1,1.1,9,9.05,18.11,10,6,5,14,0,0,7,0,6,1,3,1.0,0.14,53.94,55,3
29,0,0,0,2.0,8,23.6,35.51,9,8,5,20,0,0,10,1,6,1,2,4.0,0.12,74.87,74,2
37,1,2,0,1.2,8,13.91,32.84,8,4,7,8,0,0,28,0,4,4,1,1.0,0.2,36.86,140,2
22,0,5,0,2.0,13,4.0,56.68,14,6,2,6,0,0,12,1,9,1,3,3.6306638801191693,0.32,81.93,794,2
53,1,3,0,1.2,4,2.97,45.86,15,7,3,14,1,0,28,0,7,5,0,4.0,0.26,55.31,401,1
38,1,3,2,2.0,9,29.59,5.0,12,8,7,6,0,0,7,1,8,3,1,3.0,0.75,57.93,1116,0
56,1,2,0,2.0,9,46.69,43.83,17,4,4,12,0,0,41,2,10,2,0,4.0,0.53,84.36,197,3
20,1,3,0,2.0,8,24.66,56.57,8,2,1,23,0,0,8,0,4,3,2,4.0,0.23,85.44,164,4
46,1,3,0,2.0,7,21.03,57.5,10,3,5,4,0,0,10,2,7,1,1,4.0,0.16,70.27,997,3
42,0,6,0,2.0,11,27.97,5.62,16,7,4,17,0,0,15,1,5,2,3,4.0,0.7,47.7,824,2
44,1,6,1,2.0,12,25.28,60.73,18,4,1,14,1,1,31,1,7,4,3,2.0,0.31,49.96,1169,4
53,1,3,2,1.0,11,13.31,35.95,10,5,3,17,1,0,15,1,6,3,1,5.0,0.6,63.31,953,4
39,1,2,2,2.0,6,12.16,32.87,5,7,10,9,0,0,3,0,4,4,3,5.0,0.39,67.29,364,3
55,1,3,0,2.1,7,2.0,60.08,10,6,6,14,2,0,19,1,6,1,3,2.0,0.36,68.39,148,2
52,0,3,1,2.0,6,7.13,49.03,16,4,6,24,0,0,33,2,6,3,3,5.0,0.81,45.69,813,1
18,0,2,2,2.1,10,18.91,60.82,14,6,1,3,1,0,16,1,5,4,2,3.0,0.06,47.03,529,3
20,1,5,1,1.0,9,28.24,63.83,12,4,8,24,0,0,5,0,4,6,0,5.0,0.98,39.12,331,2
41,0,3,0,1.2,3,12.38,65.85,15,3,5,7,0,1,27,1,5,5,2,3.6306638801191693,0.83,41.41,385,2
25,0,3,0,2.1,6,13.49,64.59,10,5,4,23,0,0,12,1,4,4,5,5.0,0.53,91.99,638,1
56,1,6,2,1.2,13,11.07,52.05,14,6,3,17,0,0,14,0,5,3,4,3.0,0.87,74.42,1093,4
35,0,6,0,2.0,12,10.06,51.91,13,5,1,19,1,0,9,1,7,1,1,3.0,0.22,36.98,515,2
58,1,3,2,2.0,11,10.04,74.52,16,6,3,9,1,0,40,1,8,5,2,3.0,0.32,76.16,1192,4
20,1,2,0,2.1,9,2.88,54.71,8,5,1,8,0,0,11,2,7,1,3,3.0,0.19,56.71,1190,1
35,1,3,0,1.1,6,39.97,19.51,7,7,5,21,1,0,36,1,11,4,4,4.0,0.63,52.53,193,2
33,1,3,0,1.0,10,18.93,49.05,13,9,5,19,2,0,32,1,5,1,3,5.0,0.72,79.07,758,2
49,0,3,0,2.1,10,13.88,44.86,8,6,5,7,0,0,8,1,5,4,2,5.0,0.97,72.31,276,3
18,0,6,0,1.0,10,3.27,58.68,17,6,3,11,0,0,21,1,1,0,0,5.0,0.55,63.2,541,1
43,1,2,0,1.1,7,2.49,30.83,12,6,4,3,0,0,41,1,7,3,1,3.0,0.27,57.68,53,4
29,1,5,0,1.0,9,17.27,73.29,12,3,7,16,0,1,17,1,7,2,2,4.0,0.32,46.2,410,1
55,1,3,2,2.0,10,12.14,30.18,15,1,3,18,0,0,3,1,8,4,3,4.0,0.07,39.35,172,1
38,0,6,0,1.0,11,0.75,20.83,14,5,5,11,0,0,27,1,6,5,0,5.0,0.06,73.87,283,1
58,1,3,0,2.1,7,22.72,39.12,8,3,6,6,0,1,41,1,4,3,7,4.0,0.34,63.1,948,1
30,0,3,0,1.0,8,8.54,61.55,11,3,4,22,0,1,7,1,4,6,1,3.0,0.57,50.99,1133,3
29,0,3,0,1.2,3,16.18,5.0,12,3,2,13,1,0,8,1,8,4,2,4.0,0.21,54.71,103,1
30,0,5,2,1.2,7,19.98,54.23,9,11,5,11,0,0,21,1,4,3,3,5.0,0.61,75.01,1168,2
35,1,3,2,1.2,10,18.0,36.1,14,5,6,19,0,0,12,0,5,2,1,5.0,0.12,37.22,788,2
36,1,6,0,2.1,7,8.68,89.19,10,7,4,18,0,0,12,1,7,2,4,5.0,0.63,75.66,286,3
36,2,5,0,1.1,5,4.13,21.36,11,6,2,12,0,0,32,1,7,2,3,4.0,0.64,68.57,912,0
23,0,4,1,2.1,5,9.6,65.6,10,2,3,15,0,0,36,1,7,2,1,1.0,0.45,65.61,1043,3
24,0,3,0,1.0,11,14.45,54.86,13,5,2,5,0,0,4,1,5,3,0,3.6306638801191693,0.04,82.35,1187,2
24,0,3,2,1.0,9,44.15,42.8,13,5,6,11,0,0,19,2,4,4,1,5.0,0.58,33.68,859,2
45,0,3,0,2.0,7,11.12,16.08,11,4,4,10,0,0,12,0,4,6,1,5.0,0.58,78.62,1106,3
45,0,3,0,1.1,6,19.54,51.89,12,5,7,14,0,0,25,1,6,4,3,5.0,0.3,59.14,56,3
36,0,3,2,1.1,17,11.74,27.49,11,4,4,24,1,0,6,1,5,3,0,5.0,0.89,67.95,532,2
33,0,5,1,2.0,9,27.93,20.76,12,5,4,11,0,0,33,1,8,1,2,3.0,0.59,72.31,752,1
34,0,3,0,1.0,5,6.85,98.11,10,7,6,23,1,0,22,1,7,1,3,1.0,0.53,73.16,488,0
39,1,0,2,2.1,10,37.71,48.16,6,2,4,14,0,0,3,1,9,7,2,3.0,0.41,63.89,611,3
36,1,3,0,2.1,4,23.64,38.93,8,10,3,10,1,0,36,0,3,6,2,3.0,0.73,71.06,759,2
46,1,2,0,2.1,4,19.83,27.2,9,3,5,8,1,0,19,1,4,3,2,4.0,0.16,58.51,854,0
36,1,3,0,1.2,10,10.69,62.19,6,6,2,19,0,0,22,1,8,5,2,2.0,0.6,75.71,662,1
52,0,4,0,1.1,6,13.62,5.0,15,2,2,19,0,0,25,0,5,6,0,3.0,0.48,92.45,378,3
42,0,3,0,1.0,6,14.88,39.58,8,5,1,11,0,0,4,0,7,4,2,3.6306638801191693,0.82,47.26,811,1
37,1,3,0,2.0,10,14.35,46.18,9,3,8,3,1,0,17,1,10,4,5,5.0,0.04,61.98,269,2
54,0,5,0,2.0,6,20.52,24.74,14,1,2,16,1,0,37,2,6,1,3,5.0,0.42,78.76,933,3
36,0,3,0,2.0,6,5.24,67.05,18,4,6,4,1,2,5,1,7,6,2,3.0,0.76,78.12,255,4
59,0,2,1,1.0,9,8.89,66.59,12,6,1,4,0,0,44,1,6,1,3,2.0,0.67,86.86,984,1
30,0,3,0,2.0,12,8.76,37.52,11,2,3,23,0,0,38,1,4,1,3,1.0,0.82,57.22,348,4
29,0,1,2,1.2,8,15.98,5.28,9,3,4,4,1,0,16,1,4,3,1,3.0,0.35,80.47,943,3
32,0,6,0,2.0,7,5.89,63.05,14,5,3,16,0,0,8,1,2,1,3,4.0,0.58,60.83,406,0
21,1,0,1,1.2,6,9.57,38.47,15,2,4,13,2,0,19,1,4,1,4,4.0,0.56,34.11,479,4
32,0,3,2,1.0,7,17.63,97.29,15,4,3,7,0,0,25,1,4,3,3,5.0,0.91,55.23,735,3
34,0,2,0,2.1,5,35.48,80.64,13,5,3,20,0,0,18,1,4,5,1,4.0,0.94,66.39,715,3
44,0,3,2,1.0,5,1.39,30.52,6,2,4,10,0,0,37,1,6,4,0,3.6306638801191693,0.37,48.54,703,2
28,1,2,2,2.0,9,3.83,64.54,9,9,5,9,0,1,30,0,7,2,2,5.0,0.32,71.58,1181,0
40,2,4,2,1.1,7,21.45,31.03,10,5,4,10,0,0,36,1,3,4,1,5.0,0.39,52.85,735,2
32,1,3,0,2.0,8,18.17,9.37,13,10,2,13,0,0,35,1,5,4,3,5.0,0.21,56.93,409,4
48,0,3,0,2.1,11,7.37,60.42,15,3,7,13,0,0,33,1,4,0,3,1.0,0.29,62.54,665,3
43,0,0,2,2.1,6,5.52,35.26,19,9,2,21,1,1,42,0,8,1,3,4.0,0.39,64.64,448,1
24,1,3,0,2.0,9,15.57,38.83,18,2,3,12,1,0,30,0,4,3,2,5.0,0.37,87.19,983,4
30,0,3,0,1.1,12,14.8,21.98,11,10,4,19,0,0,25,1,3,0,3,4.0,0.09,61.72,171,4
30,0,3,0,1.1,10,18.23,64.76,14,5,3,24,0,0,42,0,14,4,1,1.0,0.13,58.3,682,2
37,0,5,2,1.2,10,6.43,60.34,9,5,2,11,1,1,5,2,7,2,2,4.0,0.03,56.87,500,2
51,0,3,2,1.2,11,21.3,60.72,14,4,6,12,0,0,20,1,7,3,0,3.6306638801191693,0.56,60.65,657,3
27,1,3,2,1.2,8,8.56,34.98,10,7,5,24,0,0,31,0,10,1,1,3.6306638801191693,0.9,58.7,486,4
54,1,3,2,1.1,6,5.35,31.25,12,2,5,4,0,0,20,1,3,2,1,5.0,0.57,78.94,405,4
44,1,5,0,1.0,7,23.65,27.4,5,3,6,16,0,0,31,1,5,5,0,5.0,0.69,55.61,678,3
51,0,0,2,1.2,6,11.98,62.39,8,4,5,22,1,0,16,2,9,1,0,5.0,0.82,57.54,212,3
53,1,0,1,1.2,5,12.34,35.61,15,6,4,21,0,0,8,1,5,2,4,3.0,0.72,45.26,666,1
33,1,1,0,2.1,7,9.14,16.2,12,6,1,23,1,0,27,0,5,5,3,2.0,0.04,47.57,80,3
38,1,3,0,1.1,9,26.97,73.15,9,3,9,8,0,0,18,1,7,5,1,5.0,0.04,48.2,408,2
33,1,3,1,1.1,7,17.57,47.44,14,2,4,8,1,0,34,2,5,1,1,1.0,0.07,67.72,330,1
34,0,5,1,1.2,6,11.95,47.98,13,7,4,19,1,0,25,1,7,5,2,3.6306638801191693,0.53,67.2,339,1
32,1,0,2,2.0,6,30.31,53.78,10,4,2,12,0,0,24,0,7,2,1,3.0,0.98,46.71,1068,1
30,0,1,1,1.1,6,5.57,39.72,6,4,2,23,0,0,31,1,9,1,3,4.0,0.89,53.81,1163,4
50,0,0,2,2.0,9,10.49,29.64,6,6,6,9,0,0,22,0,10,4,3,2.0,0.35,52.54,1018,2
22,1,6,2,1.2,6,18.4,53.81,18,6,5,14,1,0,26,1,8,3,0,5.0,0.45,72.95,241,4
44,0,0,0,1.2,7,1.71,31.95,12,10,0,24,0,0,22,0,3,5,3,1.0,0.44,47.46,658,0
18,0,6,0,2.0,16,11.02,69.79,9,10,2,4,1,0,16,0,2,4,2,3.6306638801191693,0.66,66.58,369,2
47,0,3,2,2.1,15,11.12,38.69,9,5,3,3,0,0,4,0,7,5,4,3.6306638801191693,0.57,80.11,960,3
40,0,3,0,2.0,8,13.3,51.69,12,6,5,8,0,0,28,2,6,5,2,3.6306638801191693,0.99,49.95,272,1
32,0,6,0,1.1,12,25.96,30.76,8,5,1,24,0,0,38,1,9,1,2,5.0,0.78,82.46,691,3
53,1,3,2,2.0,4,17.78,46.91,17,6,3,10,0,0,4,2,7,1,2,5.0,0.72,46.43,821,3
36,1,6,0,2.1,11,8.7,56.17,19,7,4,23,0,1,0,0,10,6,2,4.0,0.23,86.64,503,3
47,0,3,0,2.1,7,1.57,36.15,12,3,5,4,0,0,10,1,2,3,4,4.0,0.28,69.03,268,3
33,0,3,0,1.1,9,18.28,48.58,9,2,3,14,0,1,4,0,4,6,0,5.0,0.98,64.8,79,2
35,1,5,2,2.1,12,1.71,5.0,7,2,5,9,0,0,4,1,4,1,5,3.0,0.63,74.05,221,1
43,2,3,0,1.2,8,9.28,32.32,15,4,1,19,1,0,40,1,6,3,1,5.0,0.79,54.71,928,3
34,1,6,2,2.0,7,11.74,63.61,11,3,4,17,1,0,38,1,5,0,0,3.6306638801191693,0.36,55.87,397,4
28,1,6,2,2.1,9,8.95,12.11,13,4,4,20,1,0,42,1,7,2,3,5.0,0.5,69.7,712,4
46,1,1,1,2.0,12,33.65,55.64,11,3,4,15,0,0,12,2,5,6,1,3.0,0.2,67.54,1053,1
26,1,0,2,1.0,11,18.96,11.32,6,6,4,16,1,0,22,2,4,5,2,4.0,0.98,92.2,450,3
34,1,3,2,1.2,5,6.9,38.21,8,6,3,21,0,0,29,0,6,3,2,5.0,0.72,79.73,29,2
44,0,4,0,1.0,6,17.4,37.86,17,4,3,19,0,0,41,1,6,4,2,1.0,0.54,79.42,944,3
54,1,3,2,1.1,4,17.44,25.71,18,6,5,4,1,0,10,1,4,2,2,3.0,0.8,66.32,739,0
39,2,2,2,2.0,8,12.47,50.87,17,2,3,4,1,0,1,0,8,3,1,4.0,0.34,59.9,701,2
25,0,6,0,1.1,9,26.27,50.47,11,5,4,21,0,0,18,0,4,3,1,3.0,0.55,62.76,1181,4
20,0,0,1,1.0,6,8.97,42.66,6,4,3,18,1,0,39,1,8,0,0,3.0,0.67,70.51,589,2
55,0,1,1,2.0,11,10.3,49.82,12,4,3,24,1,0,36,1,7,0,2,4.0,0.51,82.37,674,3
52,1,6,0,1.1,2,12.95,29.69,8,4,2,21,0,0,1,1,7,2,1,4.0,0.92,77.92,64,1
49,0,6,2,1.2,7,10.51,43.34,11,8,4,5,0,0,34,1,10,3,2,5.0,0.91,40.49,152,1
25,1,3,2,2.1,6,30.08,58.28,16,4,3,4,0,0,22,0,8,0,4,4.0,0.6,88.0,423,1
44,1,6,0,2.1,4,12.29,53.89,12,5,3,5,1,0,9,0,6,2,1,3.0,0.38,59.59,762,0
49,1,6,2,2.0,9,6.65,44.13,7,8,2,3,0,0,42,0,3,2,1,5.0,0.17,51.55,872,3
53,1,3,0,1.1,6,16.87,59.26,11,2,3,22,0,0,0,1,2,3,1,4.0,0.78,62.53,1160,0
51,0,3,2,1.1,12,14.37,37.94,8,3,2,5,0,0,21,0,10,3,5,3.0,0.17,77.53,354,3
42,0,3,0,1.1,11,8.06,91.27,12,4,4,23,0,0,32,1,7,5,1,2.0,0.78,70.74,70,4
48,0,5,0,1.0,10,11.51,39.93,16,8,5,21,0,0,41,0,6,1,1,3.0,0.34,91.95,919,3
59,0,3,2,1.2,7,8.34,58.47,9,7,0,20,1,2,33,0,4,1,3,3.0,0.56,43.6,821,1
30,2,0,2,2.1,10,20.47,66.31,8,7,3,4,0,0,42,1,7,3,2,5.0,0.83,77.93,733,3
32,1,5,0,1.0,11,26.96,45.11,18,4,4,15,0,0,36,1,5,0,0,3.0,0.02,52.25,616,3
30,0,3,0,1.0,6,25.91,24.2,9,4,1,6,0,0,40,1,7,3,2,4.0,0.17,75.73,23,3
50,0,5,2,1.0,14,16.24,32.79,12,6,6,11,2,0,40,0,7,2,2,5.0,0.15,40.77,336,3
48,0,0,2,2.1,4,13.3,44.29,14,7,3,9,0,0,18,0,6,3,3,4.0,0.84,70.03,35,1
42,1,2,2,2.0,7,12.42,74.8,10,2,3,8,0,0,3,1,6,2,2,3.0,0.28,62.46,472,1
57,1,3,2,2.1,8,8.09,54.57,11,13,6,5,1,0,27,1,5,2,4,4.0,0.25,64.91,814,1
40,0,6,0,1.0,9,8.54,74.58,12,6,1,19,1,0,25,1,9,1,2,4.0,0.06,70.04,88,1
55,0,3,2,2.0,9,6.55,37.27,8,7,1,24,1,0,13,1,5,5,2,5.0,0.79,46.68,124,2
20,1,1,0,2.0,3,25.52,32.2,12,1,1,13,0,1,27,1,7,2,2,2.0,0.25,58.7,370,3
33,0,3,0,2.0,10,10.33,48.92,7,6,8,14,0,0,26,1,7,6,2,5.0,0.92,69.12,522,2
19,0,3,0,1.1,10,4.99,20.76,12,5,8,21,1,0,1,0,9,2,1,3.0,0.73,53.46,956,4
